// select treasure_Type, weenie_Class_Id, palette_Id, shade, stack_Size, probability from treasure_wielded order by treasure_Type;
432,2590,2,0.8,0,0.00641
432,2590,9,0.8,0,0.00641
432,2590,11,0.5,0,0.00641
432,2588,7,0.5,0,0.00641
432,2588,6,0.67,0,0.00641
432,2588,4,0.6,0,0.00641
432,2588,10,0.5,0,0.00641
432,2588,3,0.67,0,0.00641
432,2588,9,0.5,0,0.00641
432,2588,9,0,0,0.00641
432,2588,13,0.5,0,0.00641
432,2588,5,0.5,0,0.00641
432,2588,18,0.5,0,0.00641
432,2588,2,0.8,0,0.00641
432,2588,9,0.8,0,0.00641
432,2588,11,0.5,0,0.00641
432,2587,7,0.5,0,0.00641
432,2587,6,0.67,0,0.00641
432,2587,4,0.6,0,0.00641
432,2587,10,0.5,0,0.00641
432,2587,3,0.67,0,0.00641
432,2587,9,0.5,0,0.00641
432,2587,9,0,0,0.00641
432,2587,13,0.5,0,0.00641
432,2587,5,0.5,0,0.00641
432,2587,18,0.5,0,0.00641
432,2587,2,0.8,0,0.00641
432,2587,9,0.8,0,0.00641
432,2587,11,0.5,0,0.00641
432,2591,7,0.5,0,0.00641
432,2591,6,0.67,0,0.00641
432,2591,4,0.6,0,0.00641
432,2591,10,0.5,0,0.00641
432,2591,3,0.67,0,0.00641
432,2591,9,0.5,0,0.00641
432,2591,9,0,0,0.00641
432,2591,13,0.5,0,0.00641
432,2591,5,0.5,0,0.00641
432,2591,18,0.5,0,0.00641
432,2591,2,0.8,0,0.00641
432,2591,9,0.8,0,0.00641
432,2591,11,0.5,0,0.00641
432,134,7,0.5,0,0.00641
432,134,6,0.67,0,0.00641
432,134,4,0.6,0,0.00641
432,134,10,0.5,0,0.00641
432,134,3,0.67,0,0.00641
432,134,9,0.5,0,0.00641
432,134,9,0,0,0.00641
432,134,13,0.5,0,0.00641
432,134,5,0.5,0,0.00641
432,134,18,0.5,0,0.00641
432,134,2,0.8,0,0.00641
432,134,9,0.8,0,0.00641
432,134,11,0.5,0,0.00641
432,2595,7,0.5,0,0.00641
432,2595,6,0.67,0,0.00641
432,2595,4,0.6,0,0.00641
432,2595,10,0.5,0,0.00641
432,2595,3,0.67,0,0.00641
432,2595,9,0.5,0,0.00641
432,2595,9,0,0,0.00641
432,2595,13,0.5,0,0.00641
432,2595,5,0.5,0,0.00641
432,2595,18,0.5,0,0.00641
432,2595,2,0.8,0,0.00641
432,2595,9,0.8,0,0.00641
432,2595,11,0.5,0,0.00641
432,2594,7,0.5,0,0.00641
432,2594,6,0.67,0,0.00641
432,2594,4,0.6,0,0.00641
432,2594,10,0.5,0,0.00641
432,2594,3,0.67,0,0.00641
432,2594,9,0.5,0,0.00641
432,2594,9,0,0,0.00641
432,2594,13,0.5,0,0.00641
432,2594,5,0.5,0,0.00641
432,2594,18,0.5,0,0.00641
432,2594,2,0.8,0,0.00641
432,2594,9,0.8,0,0.00641
432,2594,11,0.5,0,0.00641
432,2593,7,0.5,0,0.00641
432,2593,6,0.67,0,0.00641
432,2593,4,0.6,0,0.00641
432,2593,10,0.5,0,0.00641
432,2593,3,0.67,0,0.00641
432,2593,9,0.5,0,0.00641
432,2593,9,0,0,0.00641
432,2593,13,0.5,0,0.00641
432,2593,5,0.5,0,0.00641
432,2593,18,0.5,0,0.00641
432,2593,2,0.8,0,0.00641
432,2593,9,0.8,0,0.00641
432,2593,11,0.5,0,0.00641
432,2592,7,0.5,0,0.00641
432,2592,6,0.67,0,0.00641
432,2592,4,0.6,0,0.00641
432,2592,10,0.5,0,0.00641
432,2592,3,0.67,0,0.00641
432,2592,9,0.5,0,0.00641
432,2592,9,0,0,0.00641
432,2592,13,0.5,0,0.00641
432,2592,5,0.5,0,0.00641
432,2592,18,0.5,0,0.00641
432,2592,2,0.8,0,0.00641
432,2592,9,0.8,0,0.00641
432,2592,11,0.5,0,0.00641
432,2600,7,0.5,0,0.00854
432,2600,6,0.67,0,0.00854
432,2600,4,0.6,0,0.00854
432,2600,10,0.5,0,0.00854
432,2600,3,0.67,0,0.00854
432,2600,9,0.5,0,0.00854
432,2600,9,0,0,0.00854
432,2600,13,0.5,0,0.00854
432,2600,5,0.5,0,0.00854
432,2600,18,0.5,0,0.00854
432,2600,2,0.8,0,0.00854
432,2600,9,0.8,0,0.00854
432,2600,11,0.5,0,0.00854
432,127,7,0.5,0,0.00854
432,127,6,0.67,0,0.00854
432,127,4,0.6,0,0.00854
432,127,10,0.5,0,0.00854
432,127,3,0.67,0,0.00854
432,127,9,0.5,0,0.00854
432,127,9,0,0,0.00854
432,127,13,0.5,0,0.00854
432,127,5,0.5,0,0.00854
432,127,18,0.5,0,0.00854
432,127,2,0.8,0,0.00854
432,127,9,0.8,0,0.00854
432,127,11,0.5,0,0.00854
432,2597,7,0.5,0,0.00854
432,2597,6,0.67,0,0.00854
432,2597,4,0.6,0,0.00854
432,2597,10,0.5,0,0.00854
432,2597,3,0.67,0,0.00854
432,2597,9,0.5,0,0.00854
432,2597,9,0,0,0.00854
432,2597,13,0.5,0,0.00854
432,2597,5,0.5,0,0.00854
432,2597,18,0.5,0,0.00854
432,2597,2,0.8,0,0.00854
432,2597,9,0.8,0,0.00854
432,2597,11,0.5,0,0.00854
432,2598,7,0.5,0,0.00854
432,2598,6,0.67,0,0.00854
432,2598,4,0.6,0,0.00854
432,2598,10,0.5,0,0.00854
432,2598,3,0.67,0,0.00854
432,2598,9,0.5,0,0.00854
432,2598,9,0,0,0.00854
432,2598,13,0.5,0,0.00854
432,2598,5,0.5,0,0.00854
432,2598,18,0.5,0,0.00854
432,2598,2,0.8,0,0.00854
432,2598,9,0.8,0,0.00854
432,2598,11,0.5,0,0.00854
432,2601,7,0.5,0,0.00854
432,2601,6,0.67,0,0.00854
432,2601,4,0.6,0,0.00854
432,2601,10,0.5,0,0.00854
432,2601,3,0.67,0,0.00854
432,2601,9,0.5,0,0.00854
432,2601,9,0,0,0.00854
432,2601,13,0.5,0,0.00854
432,2601,5,0.5,0,0.00854
432,2601,18,0.5,0,0.00854
432,2601,2,0.8,0,0.00854
432,2601,9,0.8,0,0.00854
432,2601,11,0.5,0,0.00854
432,117,7,0.5,0,0.00854
432,117,6,0.67,0,0.00854
432,117,4,0.6,0,0.00854
432,117,10,0.5,0,0.00854
432,117,3,0.67,0,0.00854
432,117,9,0.5,0,0.00854
432,117,9,0,0,0.00854
432,117,13,0.5,0,0.00854
432,117,5,0.5,0,0.00854
432,117,18,0.5,0,0.00854
432,117,2,0.8,0,0.00854
432,117,9,0.8,0,0.00854
432,117,11,0.5,0,0.00854
432,2603,7,0.5,0,0.00854
432,2603,6,0.67,0,0.00854
432,2603,4,0.6,0,0.00854
432,2603,10,0.5,0,0.00854
432,2603,3,0.67,0,0.00854
432,2603,9,0.5,0,0.00854
432,2603,9,0,0,0.00854
432,2603,13,0.5,0,0.00854
432,2603,5,0.5,0,0.00854
432,2603,18,0.5,0,0.00854
432,2603,2,0.8,0,0.00854
432,2603,9,0.8,0,0.00854
432,2603,11,0.5,0,0.00854
432,2602,7,0.5,0,0.00854
432,2602,6,0.67,0,0.00854
432,2602,4,0.6,0,0.00854
432,2602,10,0.5,0,0.00854
432,2602,3,0.67,0,0.00854
432,2602,9,0.5,0,0.00854
432,2602,9,0,0,0.00854
432,2602,13,0.5,0,0.00854
432,2602,5,0.5,0,0.00854
432,2602,18,0.5,0,0.00854
432,2602,2,0.8,0,0.00854
432,2602,9,0.8,0,0.00854
432,2602,11,0.5,0,0.00854
432,2604,7,0.5,0,0.00854
432,2604,6,0.67,0,0.00854
432,2604,4,0.6,0,0.00854
432,2604,10,0.5,0,0.00854
432,2604,3,0.67,0,0.00854
432,2604,9,0.5,0,0.00854
432,2604,9,0,0,0.00854
432,2604,13,0.5,0,0.00854
432,2604,5,0.5,0,0.00854
432,2604,18,0.5,0,0.00854
432,2604,2,0.8,0,0.00854
432,2604,9,0.8,0,0.00854
432,2604,11,0.5,0,0.00854
432,6046,14,0,0,1
432,6047,14,0,0,1
432,9392,0,0,0,1
432,107,14,0,0,1
432,57,14,0,0,1
432,23669,0,0,0,0.5
432,23700,0,0,0,0.5
433,2596,7,0.5,0,0.00641
433,2596,6,0.67,0,0.00641
433,2596,4,0.6,0,0.00641
433,2596,10,0.5,0,0.00641
433,2596,3,0.67,0,0.00641
433,2596,9,0.5,0,0.00641
433,2596,9,0,0,0.00641
433,2596,13,0.5,0,0.00641
433,2596,5,0.5,0,0.00641
433,2596,18,0.5,0,0.00641
433,2596,2,0.8,0,0.00641
433,2596,9,0.8,0,0.00641
433,2596,11,0.5,0,0.00641
433,124,7,0.5,0,0.00641
433,124,6,0.67,0,0.00641
433,124,4,0.6,0,0.00641
433,124,10,0.5,0,0.00641
433,124,3,0.67,0,0.00641
433,124,9,0.5,0,0.00641
433,124,9,0,0,0.00641
433,124,13,0.5,0,0.00641
433,124,5,0.5,0,0.00641
433,124,18,0.5,0,0.00641
433,124,2,0.8,0,0.00641
433,124,9,0.8,0,0.00641
433,124,11,0.5,0,0.00641
433,130,7,0.5,0,0.00641
433,130,6,0.67,0,0.00641
433,130,4,0.6,0,0.00641
433,130,10,0.5,0,0.00641
433,130,3,0.67,0,0.00641
433,130,9,0.5,0,0.00641
433,130,9,0,0,0.00641
433,130,13,0.5,0,0.00641
433,130,5,0.5,0,0.00641
433,130,18,0.5,0,0.00641
433,130,2,0.8,0,0.00641
433,130,9,0.8,0,0.00641
433,130,11,0.5,0,0.00641
433,2590,7,0.5,0,0.00641
433,2590,6,0.67,0,0.00641
433,2590,4,0.6,0,0.00641
433,2590,10,0.5,0,0.00641
433,2590,3,0.67,0,0.00641
433,2590,9,0.5,0,0.00641
433,2590,9,0,0,0.00641
433,2590,13,0.5,0,0.00641
433,2590,5,0.5,0,0.00641
433,2590,18,0.5,0,0.00641
433,2590,2,0.8,0,0.00641
433,2590,9,0.8,0,0.00641
433,2590,11,0.5,0,0.00641
433,2588,7,0.5,0,0.00641
433,2588,6,0.67,0,0.00641
433,2588,4,0.6,0,0.00641
433,2588,10,0.5,0,0.00641
433,2588,3,0.67,0,0.00641
433,2588,9,0.5,0,0.00641
433,2588,9,0,0,0.00641
433,2588,13,0.5,0,0.00641
433,2588,5,0.5,0,0.00641
433,2588,18,0.5,0,0.00641
433,2588,2,0.8,0,0.00641
433,2588,9,0.8,0,0.00641
433,2588,11,0.5,0,0.00641
433,2587,7,0.5,0,0.00641
433,2587,6,0.67,0,0.00641
433,2587,4,0.6,0,0.00641
433,2587,10,0.5,0,0.00641
433,2587,3,0.67,0,0.00641
433,2587,9,0.5,0,0.00641
433,2587,9,0,0,0.00641
433,2587,13,0.5,0,0.00641
433,2587,5,0.5,0,0.00641
433,2587,18,0.5,0,0.00641
433,2587,2,0.8,0,0.00641
433,2587,9,0.8,0,0.00641
433,2587,11,0.5,0,0.00641
433,2591,7,0.5,0,0.00641
433,2591,6,0.67,0,0.00641
433,2591,4,0.6,0,0.00641
433,2591,10,0.5,0,0.00641
433,2591,3,0.67,0,0.00641
433,2591,9,0.5,0,0.00641
433,2591,9,0,0,0.00641
433,2591,13,0.5,0,0.00641
433,2591,5,0.5,0,0.00641
433,2591,18,0.5,0,0.00641
433,2591,2,0.8,0,0.00641
433,2591,9,0.8,0,0.00641
433,2591,11,0.5,0,0.00641
433,134,7,0.5,0,0.00641
433,134,6,0.67,0,0.00641
433,134,4,0.6,0,0.00641
433,134,10,0.5,0,0.00641
433,134,3,0.67,0,0.00641
433,134,9,0.5,0,0.00641
433,134,9,0,0,0.00641
433,134,13,0.5,0,0.00641
433,134,5,0.5,0,0.00641
433,134,18,0.5,0,0.00641
433,134,2,0.8,0,0.00641
433,134,9,0.8,0,0.00641
433,134,11,0.5,0,0.00641
433,2595,7,0.5,0,0.00641
433,2595,6,0.67,0,0.00641
433,2595,4,0.6,0,0.00641
433,2595,10,0.5,0,0.00641
433,2595,3,0.67,0,0.00641
433,2595,9,0.5,0,0.00641
433,2595,9,0,0,0.00641
433,2595,13,0.5,0,0.00641
433,2595,5,0.5,0,0.00641
433,2595,18,0.5,0,0.00641
433,2595,2,0.8,0,0.00641
433,2595,9,0.8,0,0.00641
433,2595,11,0.5,0,0.00641
433,2594,7,0.5,0,0.00641
433,2594,6,0.67,0,0.00641
433,2594,4,0.6,0,0.00641
433,2594,10,0.5,0,0.00641
433,2594,3,0.67,0,0.00641
433,2594,9,0.5,0,0.00641
433,2594,9,0,0,0.00641
433,2594,13,0.5,0,0.00641
433,2594,5,0.5,0,0.00641
433,2594,18,0.5,0,0.00641
433,2594,2,0.8,0,0.00641
433,2594,9,0.8,0,0.00641
433,2594,11,0.5,0,0.00641
433,2593,7,0.5,0,0.00641
433,2593,6,0.67,0,0.00641
433,2593,4,0.6,0,0.00641
433,2593,10,0.5,0,0.00641
433,2593,3,0.67,0,0.00641
433,2593,9,0.5,0,0.00641
433,2593,9,0,0,0.00641
433,2593,13,0.5,0,0.00641
433,2593,5,0.5,0,0.00641
433,2593,18,0.5,0,0.00641
433,2593,2,0.8,0,0.00641
433,2593,9,0.8,0,0.00641
433,2593,11,0.5,0,0.00641
433,2592,7,0.5,0,0.00641
433,2592,6,0.67,0,0.00641
433,2592,4,0.6,0,0.00641
433,2592,10,0.5,0,0.00641
433,2592,3,0.67,0,0.00641
433,2592,9,0.5,0,0.00641
433,2592,9,0,0,0.00641
433,2592,13,0.5,0,0.00641
433,2592,5,0.5,0,0.00641
433,2592,18,0.5,0,0.00641
433,2592,2,0.8,0,0.00641
433,2592,9,0.8,0,0.00641
433,2592,11,0.5,0,0.00641
433,2600,7,0.5,0,0.00854
433,2600,6,0.67,0,0.00854
433,2600,4,0.6,0,0.00854
433,2600,10,0.5,0,0.00854
433,2600,3,0.67,0,0.00854
433,2600,9,0.5,0,0.00854
433,2600,9,0,0,0.00854
433,2600,13,0.5,0,0.00854
433,2600,5,0.5,0,0.00854
433,2600,18,0.5,0,0.00854
433,2600,2,0.8,0,0.00854
433,2600,9,0.8,0,0.00854
433,2600,11,0.5,0,0.00854
433,127,7,0.5,0,0.00854
433,127,6,0.67,0,0.00854
433,127,4,0.6,0,0.00854
433,127,10,0.5,0,0.00854
433,127,3,0.67,0,0.00854
433,127,9,0.5,0,0.00854
433,127,9,0,0,0.00854
433,127,13,0.5,0,0.00854
433,127,5,0.5,0,0.00854
433,127,18,0.5,0,0.00854
433,127,2,0.8,0,0.00854
433,127,9,0.8,0,0.00854
433,127,11,0.5,0,0.00854
433,2597,7,0.5,0,0.00854
433,2597,6,0.67,0,0.00854
433,2597,4,0.6,0,0.00854
433,2597,10,0.5,0,0.00854
433,2597,3,0.67,0,0.00854
433,2597,9,0.5,0,0.00854
433,2597,9,0,0,0.00854
433,2597,13,0.5,0,0.00854
433,2597,5,0.5,0,0.00854
433,2597,18,0.5,0,0.00854
433,2597,2,0.8,0,0.00854
433,2597,9,0.8,0,0.00854
433,2597,11,0.5,0,0.00854
433,2598,7,0.5,0,0.00854
433,2598,6,0.67,0,0.00854
433,2598,4,0.6,0,0.00854
433,2598,10,0.5,0,0.00854
433,2598,3,0.67,0,0.00854
433,2598,9,0.5,0,0.00854
433,2598,9,0,0,0.00854
433,2598,13,0.5,0,0.00854
433,2598,5,0.5,0,0.00854
433,2598,18,0.5,0,0.00854
433,2598,2,0.8,0,0.00854
433,2598,9,0.8,0,0.00854
433,2598,11,0.5,0,0.00854
433,2601,7,0.5,0,0.00854
433,2601,6,0.67,0,0.00854
433,2601,4,0.6,0,0.00854
433,2601,10,0.5,0,0.00854
433,2601,3,0.67,0,0.00854
433,2601,9,0.5,0,0.00854
433,2601,9,0,0,0.00854
433,2601,13,0.5,0,0.00854
433,2601,5,0.5,0,0.00854
433,2601,18,0.5,0,0.00854
433,2601,2,0.8,0,0.00854
433,2601,9,0.8,0,0.00854
433,2601,11,0.5,0,0.00854
433,117,7,0.5,0,0.00854
433,117,6,0.67,0,0.00854
433,117,4,0.6,0,0.00854
433,117,10,0.5,0,0.00854
433,117,3,0.67,0,0.00854
433,117,9,0.5,0,0.00854
433,117,9,0,0,0.00854
433,117,13,0.5,0,0.00854
433,117,5,0.5,0,0.00854
433,117,18,0.5,0,0.00854
433,117,2,0.8,0,0.00854
433,117,9,0.8,0,0.00854
433,117,11,0.5,0,0.00854
433,2603,7,0.5,0,0.00854
433,2603,6,0.67,0,0.00854
433,2603,4,0.6,0,0.00854
433,2603,10,0.5,0,0.00854
433,2603,3,0.67,0,0.00854
433,2603,9,0.5,0,0.00854
433,2603,9,0,0,0.00854
433,2603,13,0.5,0,0.00854
433,2603,5,0.5,0,0.00854
433,2603,18,0.5,0,0.00854
433,2603,2,0.8,0,0.00854
433,2603,9,0.8,0,0.00854
433,2603,11,0.5,0,0.00854
433,2602,7,0.5,0,0.00854
433,2602,6,0.67,0,0.00854
433,2602,4,0.6,0,0.00854
433,2602,10,0.5,0,0.00854
433,2602,3,0.67,0,0.00854
433,2602,9,0.5,0,0.00854
433,2602,9,0,0,0.00854
433,2602,13,0.5,0,0.00854
433,2602,5,0.5,0,0.00854
433,2602,18,0.5,0,0.00854
433,2602,2,0.8,0,0.00854
433,2602,9,0.8,0,0.00854
433,2602,11,0.5,0,0.00854
433,2604,7,0.5,0,0.00854
433,2604,6,0.67,0,0.00854
433,2604,4,0.6,0,0.00854
433,2604,10,0.5,0,0.00854
433,2604,3,0.67,0,0.00854
433,2604,9,0.5,0,0.00854
433,2604,9,0,0,0.00854
433,2604,13,0.5,0,0.00854
433,2604,5,0.5,0,0.00854
433,2604,18,0.5,0,0.00854
433,2604,2,0.8,0,0.00854
433,2604,9,0.8,0,0.00854
433,2604,11,0.5,0,0.00854
433,6003,14,0,0,0.33
433,6003,8,0,0,0.34
433,6003,2,0,0,0.33
433,6005,14,0,0,0.33
433,6005,8,0,0,0.34
433,6005,2,0,0,0.33
433,6004,14,0,0,0.33
433,6004,8,0,0,0.34
433,6004,2,0,0,0.33
433,107,14,0,0,0.33
433,107,8,0,0,0.34
433,107,2,0,0,0.33
433,21156,14,0,0,0.33
433,21156,8,0,0,0.34
433,21156,2,0,0,0.33
433,21153,14,0,0,0.33
433,21153,8,0,0,0.34
433,21153,2,0,0,0.33
433,23734,0,0,0,0.05
433,5308,0,0,50,1
433,23734,0,0,0,0.05
433,5306,0,0,50,1
433,23734,0,0,0,0.05
433,5309,0,0,50,1
433,23734,0,0,0,0.05
433,5307,0,0,50,1
433,23665,0,0,0,0.05
433,5316,0,0,50,1
433,23665,0,0,0,0.05
433,5314,0,0,50,1
433,23665,0,0,0,0.05
433,5318,0,0,50,1
433,23665,0,0,0,0.05
433,5315,0,0,50,1
433,23710,0,0,0,0.15
433,23707,0,0,0,0.15
433,23669,0,0,0,0.1
433,22780,0,0,0,0.1
433,22783,0,0,0,0.1
433,12155,0,0,0,1
434,2596,7,0.5,0,0.00641
434,2596,6,0.67,0,0.00641
434,2596,4,0.6,0,0.00641
434,2596,10,0.5,0,0.00641
434,2596,3,0.67,0,0.00641
434,2596,9,0.5,0,0.00641
434,2596,9,0,0,0.00641
434,2596,13,0.5,0,0.00641
434,2596,5,0.5,0,0.00641
434,2596,18,0.5,0,0.00641
434,2596,2,0.8,0,0.00641
434,2596,9,0.8,0,0.00641
434,2596,11,0.5,0,0.00641
434,124,7,0.5,0,0.00641
434,124,6,0.67,0,0.00641
434,124,4,0.6,0,0.00641
434,124,10,0.5,0,0.00641
434,124,3,0.67,0,0.00641
434,124,9,0.5,0,0.00641
434,124,9,0,0,0.00641
434,124,13,0.5,0,0.00641
434,124,5,0.5,0,0.00641
434,124,18,0.5,0,0.00641
434,124,2,0.8,0,0.00641
434,124,9,0.8,0,0.00641
434,124,11,0.5,0,0.00641
434,130,7,0.5,0,0.00641
434,130,6,0.67,0,0.00641
434,130,4,0.6,0,0.00641
434,130,10,0.5,0,0.00641
434,130,3,0.67,0,0.00641
434,130,9,0.5,0,0.00641
434,130,9,0,0,0.00641
434,130,13,0.5,0,0.00641
434,130,5,0.5,0,0.00641
434,130,18,0.5,0,0.00641
434,130,2,0.8,0,0.00641
434,130,9,0.8,0,0.00641
434,130,11,0.5,0,0.00641
434,2590,7,0.5,0,0.00641
434,2590,6,0.67,0,0.00641
434,2590,4,0.6,0,0.00641
434,2590,10,0.5,0,0.00641
434,2590,3,0.67,0,0.00641
434,2590,9,0.5,0,0.00641
434,2590,9,0,0,0.00641
434,2590,13,0.5,0,0.00641
434,2590,5,0.5,0,0.00641
434,2590,18,0.5,0,0.00641
434,2590,2,0.8,0,0.00641
434,2590,9,0.8,0,0.00641
434,2590,11,0.5,0,0.00641
434,2588,7,0.5,0,0.00641
434,2588,6,0.67,0,0.00641
434,2588,4,0.6,0,0.00641
434,2588,10,0.5,0,0.00641
434,2588,3,0.67,0,0.00641
434,2588,9,0.5,0,0.00641
434,2588,9,0,0,0.00641
434,2588,13,0.5,0,0.00641
434,2588,5,0.5,0,0.00641
434,2588,18,0.5,0,0.00641
434,2588,2,0.8,0,0.00641
434,2588,9,0.8,0,0.00641
434,2588,11,0.5,0,0.00641
434,2587,7,0.5,0,0.00641
434,2587,6,0.67,0,0.00641
434,2587,4,0.6,0,0.00641
434,2587,10,0.5,0,0.00641
434,2587,3,0.67,0,0.00641
434,2587,9,0.5,0,0.00641
434,2587,9,0,0,0.00641
434,2587,13,0.5,0,0.00641
434,2587,5,0.5,0,0.00641
434,2587,18,0.5,0,0.00641
434,2587,2,0.8,0,0.00641
434,2587,9,0.8,0,0.00641
434,2587,11,0.5,0,0.00641
434,2591,7,0.5,0,0.00641
434,2591,6,0.67,0,0.00641
434,2591,4,0.6,0,0.00641
434,2591,10,0.5,0,0.00641
434,2591,3,0.67,0,0.00641
434,2591,9,0.5,0,0.00641
434,2591,9,0,0,0.00641
434,2591,13,0.5,0,0.00641
434,2591,5,0.5,0,0.00641
434,2591,18,0.5,0,0.00641
434,2591,2,0.8,0,0.00641
434,2591,9,0.8,0,0.00641
434,2591,11,0.5,0,0.00641
434,134,7,0.5,0,0.00641
434,134,6,0.67,0,0.00641
434,134,4,0.6,0,0.00641
434,134,10,0.5,0,0.00641
434,134,3,0.67,0,0.00641
434,134,9,0.5,0,0.00641
434,134,9,0,0,0.00641
434,134,13,0.5,0,0.00641
434,134,5,0.5,0,0.00641
434,134,18,0.5,0,0.00641
434,134,2,0.8,0,0.00641
434,134,9,0.8,0,0.00641
434,134,11,0.5,0,0.00641
434,2595,7,0.5,0,0.00641
434,2595,6,0.67,0,0.00641
434,2595,4,0.6,0,0.00641
434,2595,10,0.5,0,0.00641
434,2595,3,0.67,0,0.00641
434,2595,9,0.5,0,0.00641
434,2595,9,0,0,0.00641
434,2595,13,0.5,0,0.00641
434,2595,5,0.5,0,0.00641
434,2595,18,0.5,0,0.00641
434,2595,2,0.8,0,0.00641
434,2595,9,0.8,0,0.00641
434,2595,11,0.5,0,0.00641
434,2594,7,0.5,0,0.00641
434,2594,6,0.67,0,0.00641
434,2594,4,0.6,0,0.00641
434,2594,10,0.5,0,0.00641
434,2594,3,0.67,0,0.00641
434,2594,9,0.5,0,0.00641
434,2594,9,0,0,0.00641
434,2594,13,0.5,0,0.00641
434,2594,5,0.5,0,0.00641
434,2594,18,0.5,0,0.00641
434,2594,2,0.8,0,0.00641
434,2594,9,0.8,0,0.00641
434,2594,11,0.5,0,0.00641
434,2593,7,0.5,0,0.00641
434,2593,6,0.67,0,0.00641
434,2593,4,0.6,0,0.00641
434,2593,10,0.5,0,0.00641
434,2593,3,0.67,0,0.00641
434,2593,9,0.5,0,0.00641
434,2593,9,0,0,0.00641
434,2593,13,0.5,0,0.00641
434,2593,5,0.5,0,0.00641
434,2593,18,0.5,0,0.00641
434,2593,2,0.8,0,0.00641
434,2593,9,0.8,0,0.00641
434,2593,11,0.5,0,0.00641
434,2592,7,0.5,0,0.00641
434,2592,6,0.67,0,0.00641
434,2592,4,0.6,0,0.00641
434,2592,10,0.5,0,0.00641
434,2592,3,0.67,0,0.00641
434,2592,9,0.5,0,0.00641
434,2592,9,0,0,0.00641
434,2592,13,0.5,0,0.00641
434,2592,5,0.5,0,0.00641
434,2592,18,0.5,0,0.00641
434,2592,2,0.8,0,0.00641
434,2592,9,0.8,0,0.00641
434,2592,11,0.5,0,0.00641
434,2600,7,0.5,0,0.00854
434,2600,6,0.67,0,0.00854
434,2600,4,0.6,0,0.00854
434,2600,10,0.5,0,0.00854
434,2600,3,0.67,0,0.00854
434,2600,9,0.5,0,0.00854
434,2600,9,0,0,0.00854
434,2600,13,0.5,0,0.00854
434,2600,5,0.5,0,0.00854
434,2600,18,0.5,0,0.00854
434,2600,2,0.8,0,0.00854
434,2600,9,0.8,0,0.00854
434,2600,11,0.5,0,0.00854
434,127,7,0.5,0,0.00854
434,127,6,0.67,0,0.00854
434,127,4,0.6,0,0.00854
434,127,10,0.5,0,0.00854
434,127,3,0.67,0,0.00854
434,127,9,0.5,0,0.00854
434,127,9,0,0,0.00854
434,127,13,0.5,0,0.00854
434,127,5,0.5,0,0.00854
434,127,18,0.5,0,0.00854
434,127,2,0.8,0,0.00854
434,127,9,0.8,0,0.00854
434,127,11,0.5,0,0.00854
434,2597,7,0.5,0,0.00854
434,2597,6,0.67,0,0.00854
434,2597,4,0.6,0,0.00854
434,2597,10,0.5,0,0.00854
434,2597,3,0.67,0,0.00854
434,2597,9,0.5,0,0.00854
434,2597,9,0,0,0.00854
434,2597,13,0.5,0,0.00854
434,2597,5,0.5,0,0.00854
434,2597,18,0.5,0,0.00854
434,2597,2,0.8,0,0.00854
434,2597,9,0.8,0,0.00854
434,2597,11,0.5,0,0.00854
434,2598,7,0.5,0,0.00854
434,2598,6,0.67,0,0.00854
434,2598,4,0.6,0,0.00854
434,2598,10,0.5,0,0.00854
434,2598,3,0.67,0,0.00854
434,2598,9,0.5,0,0.00854
434,2598,9,0,0,0.00854
434,2598,13,0.5,0,0.00854
434,2598,5,0.5,0,0.00854
434,2598,18,0.5,0,0.00854
434,2598,2,0.8,0,0.00854
434,2598,9,0.8,0,0.00854
434,2598,11,0.5,0,0.00854
434,2601,7,0.5,0,0.00854
434,2601,6,0.67,0,0.00854
434,2601,4,0.6,0,0.00854
434,2601,10,0.5,0,0.00854
434,2601,3,0.67,0,0.00854
434,2601,9,0.5,0,0.00854
434,2601,9,0,0,0.00854
434,2601,13,0.5,0,0.00854
434,2601,5,0.5,0,0.00854
434,2601,18,0.5,0,0.00854
434,2601,2,0.8,0,0.00854
434,2601,9,0.8,0,0.00854
434,2601,11,0.5,0,0.00854
434,117,7,0.5,0,0.00854
434,117,6,0.67,0,0.00854
434,117,4,0.6,0,0.00854
434,117,10,0.5,0,0.00854
434,117,3,0.67,0,0.00854
434,117,9,0.5,0,0.00854
434,117,9,0,0,0.00854
434,117,13,0.5,0,0.00854
434,117,5,0.5,0,0.00854
434,117,18,0.5,0,0.00854
434,117,2,0.8,0,0.00854
434,117,9,0.8,0,0.00854
434,117,11,0.5,0,0.00854
434,2603,7,0.5,0,0.00854
434,2603,6,0.67,0,0.00854
434,2603,4,0.6,0,0.00854
434,2603,10,0.5,0,0.00854
434,2603,3,0.67,0,0.00854
434,2603,9,0.5,0,0.00854
434,2603,9,0,0,0.00854
434,2603,13,0.5,0,0.00854
434,2603,5,0.5,0,0.00854
434,2603,18,0.5,0,0.00854
434,2603,2,0.8,0,0.00854
434,2603,9,0.8,0,0.00854
434,2603,11,0.5,0,0.00854
434,2602,7,0.5,0,0.00854
434,2602,6,0.67,0,0.00854
434,2602,4,0.6,0,0.00854
434,2602,10,0.5,0,0.00854
434,2602,3,0.67,0,0.00854
434,2602,9,0.5,0,0.00854
434,2602,9,0,0,0.00854
434,2602,13,0.5,0,0.00854
434,2602,5,0.5,0,0.00854
